paper_id,filename,title,authors,booktitle
45842,http://ftp://ftp.cs.toronto.edu/pub/bonner/papers/hypotheticals/pods89.ps,Hypothetical Datalog: Negation and Linear Recursion.,A.J. Bonner.,"In Proceedings of the ACM Symposium on the Principles of Database Systems (PODS),"
45843,http://ftp://ftp.cs.toronto.edu/pub/bonner/papers/hypotheticals/icdt88.ps,Hypothetical Datalog: complexity and expressibility.,A. J. Bonner.,"In: Proceedings of the Second International Conference on Database Theory,"
45843,http://ftp://ftp.cs.toronto.edu/pub/bonner/papers/hypotheticals/tcs90.ps,Hypothetical Datalog: complexity and expressibility.,A. J. Bonner.,"In: Proceedings of the Second International Conference on Database Theory,"
45844,http://ftp://ftp.cs.toronto.edu/pub/bonner/papers/hypotheticals/naclp90.ps,Adding negation as failure to intuitionistic logic programming.,A. Bonner and L. McCarty.,"Logic Programming: Proc. of the 1990 North American Conf.,"
45845,http://ftp://ftp.cs.toronto.edu/pub/bonner/papers/hypotheticals/naclp89.ps,Expressing Database Queries with Intuitionistic Logic.,"A.J. Bonner, L.T. McCarty, and K. Vadaparty.","In Proceedings of the North American Conference on Logic Programming (NACLP),"
45863,http:///www.cc.gatech.edu/grads/b/Tucker.Balch/papers/avoid_past.ps.Z,Avoiding the Past: A Simple but Effective Strategy for Reactive Navigation.,T. Balch and R. C. Arkin.,"In Proceedings of the IEEE International Conference on Robotics and Automation,"
45897,http:///meru.uwyo.edu/~karl/papers/icail93a.ps,A reduction-graph model of ratio decidendi.,L. K. Branting.,"In Proceedings of the Fourth International Conference on Artificial Intelligence and Law,"
45910,http:///www.cs.utexas.edu/users/mfkb/papers/knight-aaai96.ps,Scaling up explanation generation: Large-scale knowledge bases and empirical studies.,J. C. Lester and B. W. Porter.,"In Proceedings of the Thirteenth National Conference on Artificial Intelligence,"
45927,http:///www.cs.washington.edu/homes/anderson/papers/full.ps,An experimental study of tree data structures for N-body simulation.,R. J. Anderson and S. D. Sandys.,
45927,http:///www.cs.washington.edu/homes/anderson/papers/tree.ps,An experimental study of tree data structures for N-body simulation.,R. J. Anderson and S. D. Sandys.,
46032,http://ftp://ftp.cs.wisc.edu/tech-reports/reports/94/tr1223.ps.Z,Solving Microstructure Electrostatics on a Proposed Parallel Computer.,"F. Traenkle, M.D. Hill, and S. Kim.",
46032,http://ftp://ftp.cs.wisc.edu/wwt/cce_electrostatics.ps,Solving Microstructure Electrostatics on a Proposed Parallel Computer.,"F. Traenkle, M.D. Hill, and S. Kim.",
46032,http:///www.cs.wisc.edu/~fischer/ftp/pub/tech-reports/ncstrl.uwmadison/CS-TR-94-1223/CS-TR-94-1223.ps.Z,Solving Microstructure Electrostatics on a Proposed Parallel Computer.,"F. Traenkle, M.D. Hill, and S. Kim.",
46064,http:///www.cs.uni-bonn.de/III/lehre/praktika/AutonomeRobotik/SS98/rhinoMuseum-Spring.ps.gz,"The Interactive Museum Tour-Guide Robot,","Burgard, W., Cremers, A. B., Fox, D., Hahnel, D., Lakemeyer, G., Schulz, D., Steiner, W., Thrun, S.,",
46067,http:///www.cs.cmu.edu/afs/cs/usr/garth/pub/SDCR/SDCR-final-report.ps,Working group on storage i/o issues in large-scale computing.,"Garth A. Gibson, J.S. Vitter, and J. Wilkes.",
46071,http://ftp://olympos.cs.umd.edu/pub/TechReports/sigmod97.ps,Efficiently Supporting ad Hoc Queries in Large Datasets of Time Sequences.,"F. Korn, H.V. Jagadish and C. Faloutsos.","In Proc. ACM-SIGMOD International Conference on Management of Data,"
46071,http:///www.cs.umd.edu/~flip/sigmod.ps.gz,Efficiently Supporting ad Hoc Queries in Large Datasets of Time Sequences.,"F. Korn, H.V. Jagadish and C. Faloutsos.","In Proc. ACM-SIGMOD International Conference on Management of Data,"
46074,http:///www.cs.washington.edu/research/jair/volume8/moore98a.ps,Cached sufficient statistics for efficient machine learning with large datasets.,A. Moore and M. Lee.,
46079,http:///www.cs.purdue.edu/coast/archive/clife/GA/papers/niche93.ps.gz,A sequential niche technique for multimodal function optimization.,"D. Beasley, D.R. Bull, and R.R. Martin.",
46103,http:///c.gp.cs.cmu.edu:5103/afs/cs.cmu.edu/user/alavie/www/papers/segmentation.ps,Input segmentation of spontaneous speech in janus: A speech-to-speech translation system.,"LAVIE, ALON, DONNA GATES, NOAH COCCARO, and LORI LEVIN.","Proceedings of the ECAI 96,"
46103,http:///www.cs.cmu.edu/afs/cs.cmu.edu/user/alavie/www/papers/segmentation.ps,Input segmentation of spontaneous speech in janus: A speech-to-speech translation system.,"LAVIE, ALON, DONNA GATES, NOAH COCCARO, and LORI LEVIN.","Proceedings of the ECAI 96,"
46103,http:///www.cs.colorado.edu/~noah/publications/ECAI96-alon-inputsegmentation.ps,Input segmentation of spontaneous speech in janus: A speech-to-speech translation system.,"LAVIE, ALON, DONNA GATES, NOAH COCCARO, and LORI LEVIN.","Proceedings of the ECAI 96,"
46103,http:///www.is.cs.cmu.edu/papers/speech/1996/ECAI96-alon-inputsegmentation.ps.gz,Input segmentation of spontaneous speech in janus: A speech-to-speech translation system.,"LAVIE, ALON, DONNA GATES, NOAH COCCARO, and LORI LEVIN.","Proceedings of the ECAI 96,"
46119,http://ftp://ftp.speech.sri.com/pub/papers/icslp96-segmentation.ps,Automatic linguistic segmentation of conversational speech.,Andreas Stolcke and Elizabeth Shriberg.,"In Proceedings of the International Conference on Spoken Language Processing,"
46119,http://ftp://ftp.speech.sri.com/pub/people/ees/papers/icslp96-segmentation.ps,Automatic linguistic segmentation of conversational speech.,Andreas Stolcke and Elizabeth Shriberg.,"In Proceedings of the International Conference on Spoken Language Processing,"
46135,http://ftp://ftp.cs.cornell.edu/pub/tah/Papers/parametric_real-time_reasoning.ps,Specifying real-time properties with metric temporal logic.,R. Koymans.,
46135,http://ftp://ftp.cs.cornell.edu/pub/tah/Papers/the_benefits_of_relaxing_punctuality.ps,Specifying real-time properties with metric temporal logic.,R. Koymans.,
46135,http:///www-cad.eecs.berkeley.edu/HomePages/tah/Publications/parametric_real-time_reasoning.ps,Specifying real-time properties with metric temporal logic.,R. Koymans.,
46135,http:///www.eecs.berkeley.edu/~tah/Publications/parametric_real-time_reasoning.ps,Specifying real-time properties with metric temporal logic.,R. Koymans.,
46153,http:///www.cs.gatech.edu/grads/d/Srinivas.Doddapaneni/papers/ivd.ps,Determining transformation sequences for loop parallelization.,W. Appelbe and K. Smith.,"Languages and Compilers for Parallel ComputingFifth International Workshop,"
46193,http:///www.cs.purdue.edu/homes/ayg/publications/ps/parallel_rendering.ps,"Fast volume rendering using an efficient, scalable parallel formulation of the shear-warp algorithm.","A. B. Amin, A. Grama, and V. Singh.","In Proceedings 1995 Parallel Rendering Symposium,"
46193,http:///www.cs.umn.edu/Users/dept/users/kumar/parallel_rendering.ps,"Fast volume rendering using an efficient, scalable parallel formulation of the shear-warp algorithm.","A. B. Amin, A. Grama, and V. Singh.","In Proceedings 1995 Parallel Rendering Symposium,"
46201,http://file://ftp.cis.ohio-state.edu/pub/tech-report/1995/TR11.ps.gz,A parallel rendering scheme for distributed memory architectures.,A. Law and R. Yagel. Cellflow:,"In Proceedings of International Conference on Parallel and Distributed Processing Techniques and Applications (PDPTA `95),"
46201,http:///www.cis.ohio-state.edu/volviz/Papers/1995/pdpta.ps.gz,A parallel rendering scheme for distributed memory architectures.,A. Law and R. Yagel. Cellflow:,"In Proceedings of International Conference on Parallel and Distributed Processing Techniques and Applications (PDPTA `95),"
46208,http:///www.cis.ohio-state.edu/volviz/Papers/1993/TR10.words.ps.gz,Accelerating volume animation by space-leaping.,R. Yagel and Z. Shi.,"In Proceedings of Visualization\'93,"
46209,http:///www.cs.unc.edu/~zhangh/vis.ps,Order of Pixel Traversal and Parallel Volume Ray Tracing on the Distributed Volume Buffer.,"H. Zhang, S. Liu.","Presented at the Eurographics Workshop on Volume Visualization,"
46245,http:///www.cis.ohio-state.edu/insight/papers/amai-pub.ps,'Computational dynamics: modeling and visualizing trajectory flows in phase space.',"F. Zhao,",
46355,http:///www.cs.utah.edu/~jmh/Rohling94b.ps,Comparison of relative accuracy between a mechanical and an optical position tracker for image-guided neurosurgery.,"R. Rohling, P. Munger, J. Hollerbach, and T. Peters.","In Proceedings of the First International Symposium on Medical Robotics and Computer Assisted Surgery,"
46382,http://ftp://cl-ftp.dfki.uni-sb.de/pub/papers/local/RR-91-30.ps.Z,'Inheritance and Complementation: A case study of easy adjectives and related nouns'.,"Dan Flickinger and John Nerbonne,","course material for the 1991 LLI summer school,"
46410,http:///www.isg.sfu.ca/ftp/pub/hak/prl/PRL-RR-20.ps.Z,A Feature Logic with Subsorts.,Gerd Smolka:,
46431,http://ftp://ftp.cs.wisc.edu/machine-learning/shavlik-group/cherkauer.kdd96.ps,"Growing Simpler Decision Trees to Facilitate Knowledge Discovery,","Cherkauer K.J., Shavlik J.W.:","KDD-96: Proceedings Second International Conference on Knowledge Discovery & Data Mining,"
46436,http:///cwis.kub.nl/~fdl/general/people/daelem/papers/air95.ps,IGTree: Using trees for classification in lazy learning algorithms.,"Daelemans, W., Van den Bosch, A., and Weijters, A.",
46452,http://ftp://ftp.ai.univie.ac.at/papers/oefai-tr-94-09.ps.Z,Incremental reduced error pruning.,Furnkranz and Wid-mer (1994).,In Proceedings of the Eleventh Annual Conference.
46454,http://ftp://ksi.cpsc.ucalgary.ca/KSI/ps/EDAG95.ps.Z,"Structured and Unstructured Induction with EDAGs,","Gaines, B.R.","Proceedings of the First International Conference on Knowledge Discovery and Data Mining,"
46455,http://ftp://ksi.cpsc.ucalgary.ca/KSI/ps/EDAG94.ps.Z,Transforming rules and trees into comprehensible knowledge structures. Knowledge Discovery in Databases II.,"Gaines, B.R.",
46468,http://ftp://psyche.mit.edu/pub/jordan/colt94.ps.Z,A statistical approach to decision tree modeling.,M. Jordan.,"Proceedings of the Seventh Annual ACM Conference on Computational Learning Theory,"
46470,http:///www.math.tau.ac.il/~mansour/papers/96stoc.ps.gz,On the Boosting Ability of Top-Down Decision Tree Learning Algorithms.,Michael Kearns and Yishay Mansour.,"Proceedings of the 28th Annual ACM Symposium on the Theory of Computing,"
46470,http:///www.math.tau.ac.il/~mansour/papers/jcss.ps.gz,On the Boosting Ability of Top-Down Decision Tree Learning Algorithms.,Michael Kearns and Yishay Mansour.,"Proceedings of the 28th Annual ACM Symposium on the Theory of Computing,"
46470,http:///www.research.att.com/~mkearns/papers/topdown.ps.Z,On the Boosting Ability of Top-Down Decision Tree Learning Algorithms.,Michael Kearns and Yishay Mansour.,"Proceedings of the 28th Annual ACM Symposium on the Theory of Computing,"
46476,http:///ai.fri.uni-lj.si/papers/kononenko95-ecml.ps,"A counter example to the stronger version of the binary tree hypothesis,","Kononenko, I.","in 'ECML-95 workshop on Statistics, machine learning, and knowledge discovery in databases',"
46476,http:///ai.fri.uni-lj.si/papers/kononenko95-ecml.ps.gz,"A counter example to the stronger version of the binary tree hypothesis,","Kononenko, I.","in 'ECML-95 workshop on Statistics, machine learning, and knowledge discovery in databases',"
46491,http://ftp://ftp.ics.uci.edu/pub/machine-learning-papers/publications/Murphy-MLW91-ID2of3.ps.Z,constructive induction of M-of-N concepts for discriminators in decision trees.,"P.M. Murphy and M.J. Pazzani, ID2-of-3:","Proceedings of the Eighth International Workshop on Machine Learning,"
46491,http:///www.ics.uci.edu/~pazzani/Publications/mlw91-id2of3.ps,constructive induction of M-of-N concepts for discriminators in decision trees.,"P.M. Murphy and M.J. Pazzani, ID2-of-3:","Proceedings of the Eighth International Workshop on Machine Learning,"
46499,http:///tahoe.inesc.pt/~aml/publications/main_ml.ps.gz,Inferring reduced ordered decision graphs of minimum description length.,"A. Oliveira and A. Sangiovanni-Vincentelli,","Proceedings of the Twelfth International Conference on Machine Learning,"
46499,http:///www-cad.eecs.berkeley.edu/HomePages/aml/publications/main_ml.ps.gz,Inferring reduced ordered decision graphs of minimum description length.,"A. Oliveira and A. Sangiovanni-Vincentelli,","Proceedings of the Twelfth International Conference on Machine Learning,"
46499,http:///www-cad.eecs.berkeley.edu/HomePages/aml/publications/ml94_wk.ps.gz,Inferring reduced ordered decision graphs of minimum description length.,"A. Oliveira and A. Sangiovanni-Vincentelli,","Proceedings of the Twelfth International Conference on Machine Learning,"
46499,http:///www-cad.eecs.berkeley.edu/HomePages/aml/publications/ml95_def.ps.gz,Inferring reduced ordered decision graphs of minimum description length.,"A. Oliveira and A. Sangiovanni-Vincentelli,","Proceedings of the Twelfth International Conference on Machine Learning,"
46499,http:///www-cad.eecs.berkeley.edu:80/HomePages/aml/publications/main_ml.ps.gz,Inferring reduced ordered decision graphs of minimum description length.,"A. Oliveira and A. Sangiovanni-Vincentelli,","Proceedings of the Twelfth International Conference on Machine Learning,"
46499,http:///www-cad.eecs.berkeley.edu:80/HomePages/aml/publications/ml95_def.ps.gz,Inferring reduced ordered decision graphs of minimum description length.,"A. Oliveira and A. Sangiovanni-Vincentelli,","Proceedings of the Twelfth International Conference on Machine Learning,"
46500,http:///www-cad.eecs.berkeley.edu/HomePages/aml/publications/nips93_def.ps.gz,Learning complex boolean functions : Algorithms and applications.,Arlindo L. Oliveira and A. Sangiovanni-Vincentelli.,"In Advances in Neural Information Processing Systems 6,"
46500,http:///www-cad.eecs.berkeley.edu:80/HomePages/aml/publications/nips93_def.ps.gz,Learning complex boolean functions : Algorithms and applications.,Arlindo L. Oliveira and A. Sangiovanni-Vincentelli.,"In Advances in Neural Information Processing Systems 6,"
46501,http:///www.cs.monash.edu.au/~jono/TechReports/TR173.dgraph.ps,Decision graphs an extension of decision trees.,J.J. Oliver.,"In Proceedings of the Fourth International Workshop on Artificial Intelligence and Statistics,"
46527,http:///ftp.ics.uci.edu/pub/smyth/papers/ml95.ps.Z,Retrofitting decision tree classifiers using kernel density estimation.,"Padhraic Smyth, Alex Gray, and Usama M. Fayyad.",
46536,http://ftp://ftp.cs.umass.edu/pub/techrept/techreport/1991/UM-CS-1991-010.ps,Goal-directed Classification Using Linear Machine Decision Trees.,"B. Draper, C. E. Brodley, and P. Utgoff.",
46536,http:///cobar.cs.umass.edu/pubfiles/UM-CS-1991-010.ps,Goal-directed Classification Using Linear Machine Decision Trees.,"B. Draper, C. E. Brodley, and P. Utgoff.",
46547,http:///www.cm.deakin.edu.au/~zijian/Papers/ai92.ps.gz,Constructing conjunctive tests for decision trees.,"Z. Zheng,","Proceedings of the Fifth Australian Joint Conference on Artificial Intelligence,"
46550,http:///www.eecs.umich.edu/PPP/CSE-TR-236-95.ps,Modeling the Communication Performance of the IBM SP2.,G. Abandah and E. Davidson.,"In Proc. 10th IPPS,"
46550,http:///www.eecs.umich.edu/PPP/CSE-TR-258-95.ps,Modeling the Communication Performance of the IBM SP2.,G. Abandah and E. Davidson.,"In Proc. 10th IPPS,"
46550,http:///www.eecs.umich.edu/PPP/IPPS96.ps,Modeling the Communication Performance of the IBM SP2.,G. Abandah and E. Davidson.,"In Proc. 10th IPPS,"
46550,http:///www.eecs.umich.edu/techreports/cse/1995/CSE-TR-236-95.ps.gz,Modeling the Communication Performance of the IBM SP2.,G. Abandah and E. Davidson.,"In Proc. 10th IPPS,"
46550,http:///www.eecs.umich.edu/techreports/cse/1995/CSE-TR-258-95.ps.gz,Modeling the Communication Performance of the IBM SP2.,G. Abandah and E. Davidson.,"In Proc. 10th IPPS,"
46550,http:///www.eecs.umich.edu/~gabandah/IPPS96.ps,Modeling the Communication Performance of the IBM SP2.,G. Abandah and E. Davidson.,"In Proc. 10th IPPS,"
46568,http:///www.cs.cmu.edu/afs/cs/project/cmcl/archive/GNectar-papers/94computer.ps,A systematic approach to host interface design for highspeed networks.,Peter Steenkiste.,"IEEE Computer,"
46568,http:///www.cs.utah.edu/~ald/cs577/ni_design.ps,A systematic approach to host interface design for highspeed networks.,Peter Steenkiste.,"IEEE Computer,"
46568,http:///www.ri.cmu.edu/afs/cs/project/cmcl/archive/GNectar-papers/94computer.ps,A systematic approach to host interface design for highspeed networks.,Peter Steenkiste.,"IEEE Computer,"
46569,http:///www.cs.umd.edu/users/dfs/papers/Beowulf-ICPP95.ps.Z,A Parallel Workstation for Scientific Computation.,"T. Sterling, D.J. Becker, D. Savarese, J.E. Dorband, U.A. Ranawake, and C.V. Packer. BEOWULF:","In Proc. 24th Int. Conf. on Parallel Processing,"
